true_label,predicted_label,is_misclassification,probabilities,Entropy Calculator,External Calculator (NaiveBayes)
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.5 0.3 0.  0.1 0.1 0.  0.  0. ],0.49262137858390803,1.0
3,3,0,[0.  0.  0.  0.9 0.  0.1 0.  0.  0.  0. ],0.8588182584953924,1.0
2,2,0,[0.  0.  0.8 0.  0.  0.  0.  0.  0.2 0. ],0.7826779887263511,1.0
4,4,0,[0.  0.  0.  0.  0.6 0.1 0.1 0.1 0.  0.1],0.4668907502301861,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0.  0.  0.1 0.8 0.  0.1 0.  0.  0.  0. ],0.7224719895935549,1.0
9,8,1,[0.  0.  0.1 0.  0.2 0.  0.  0.  0.4 0.3],0.4441663720798799,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
8,8,0,[0.  0.  0.  0.1 0.  0.  0.  0.  0.9 0. ],0.8588182584953924,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[0.8 0.  0.  0.  0.  0.  0.2 0.  0.  0. ],0.7826779887263511,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.  0.  0.1 0.  0.  0.  0.9 0. ],0.8588182584953924,1.0
6,6,0,[0.  0.  0.  0.  0.  0.  0.9 0.  0.1 0. ],0.8588182584953924,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0.  0.  0.  0.1 0.3 0.  0.  0.  0.  0.6],0.6100271266460848,1.0
8,8,0,[0.  0.  0.  0.  0.1 0.  0.  0.  0.9 0. ],0.8588182584953924,1.0
9,9,0,[0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.9],0.8588182584953924,1.0
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0.  0.  0.1 0.9 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
5,5,0,[0.  0.  0.  0.2 0.  0.5 0.  0.  0.3 0. ],0.5528273777167043,1.0
5,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
4,4,0,[0.  0.  0.  0.  0.8 0.1 0.  0.  0.1 0. ],0.7224719895935549,1.0
2,2,0,[0.  0.  0.9 0.1 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
4,4,0,[0.  0.  0.  0.  0.8 0.1 0.  0.  0.  0.1],0.7224719895935549,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[0.9 0.  0.1 0.  0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
0,0,0,[0.9 0.  0.  0.  0.  0.  0.1 0.  0.  0. ],0.8588182584953924,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.9 0.  0.  0.  0.  0.  0.1 0. ],0.8588182584953924,1.0
3,3,0,[0.  0.  0.  0.8 0.  0.  0.2 0.  0.  0. ],0.7826779887263511,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
8,8,0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.0,1.0
9,9,0,[0.  0.  0.  0.  0.1 0.2 0.  0.1 0.  0.6],0.5270967493629823,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,2,1,[0.1 0.  0.3 0.3 0.  0.2 0.  0.  0.1 0. ],0.34647875196459355,0.9999999987578269
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,0.83956268741033
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.  0.1 0.1 0.  0.  0.  0.8 0. ],0.7224719895935549,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
0,0,0,[0.7 0.  0.3 0.  0.  0.  0.  0.  0.  0. ],0.7347050044258784,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.7 0.1 0.  0.  0.1 0.  0.  0.1],0.5915686280099797,1.0
3,3,0,[0.2 0.  0.1 0.3 0.  0.2 0.  0.  0.2 0. ],0.32375437381428745,1.0
4,4,0,[0.  0.  0.1 0.  0.9 0.  0.  0.  0.  0. ],0.8588182584953924,1.0
5,5,0,[0.  0.  0.  0.1 0.  0.9 0.  0.  0.  0. ],0.8588182584953924,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
7,7,0,[0.  0.  0.1 0.  0.  0.  0.  0.9 0.  0. ],0.8588182584953924,1.0
8,8,0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.0,0.9999999999058675
9,9,0,[0.  0.  0.  0.  0.  0.  0.  0.1 0.1 0.8],0.7224719895935549,1.0
8,8,0,[0.  0.  0.  0.3 0.  0.  0.1 0.1 0.5 0. ],0.4926213785839081,1.0
3,3,0,[0.  0.  0.  0.8 0.  0.  0.  0.  0.  0.2],0.7826779887263511,1.0
4,4,0,[0.  0.  0.  0.  0.9 0.  0.  0.1 0.  0. ],0.8588182584953924,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
8,8,0,[0.  0.1 0.1 0.  0.  0.  0.  0.  0.8 0. ],0.7224719895935549,1.0
6,6,0,[0.  0.  0.1 0.  0.  0.  0.9 0.  0.  0. ],0.8588182584953924,1.0
3,2,1,[0.2 0.  0.3 0.3 0.1 0.  0.1 0.  0.  0. ],0.3464787519645937,1.0
4,4,0,[0.  0.  0.1 0.  0.4 0.1 0.  0.1 0.  0.3],0.38396037294708363,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.9],0.8588182584953924,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
3,3,0,[0.  0.  0.  0.6 0.2 0.  0.  0.  0.2 0. ],0.5873027484957786,1.0
8,8,0,[0.  0.1 0.  0.  0.  0.  0.  0.  0.9 0. ],0.8588182584953924,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
3,8,1,[0.  0.  0.1 0.2 0.  0.1 0.1 0.  0.5 0. ],0.40969100130080555,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
5,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0
4,4,0,[0.  0.  0.  0.  0.8 0.  0.  0.2 0.  0. ],0.7826779887263511,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.5 0.1 0.2 0.  0.  0.  0.1 0.1],0.40969100130080555,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,0.9999999999999767
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0.  0.9 0.  0.  0.  0.1 0.  0.  0.  0. ],0.8588182584953924,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,0.9993826400533036
7,7,0,[0.  0.  0.  0.  0.  0.  0.  0.9 0.  0.1],0.8588182584953924,1.0
5,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.1 0.9 0.  0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
9,9,0,[0.  0.  0.  0.  0.1 0.  0.  0.1 0.1 0.7],0.5915686280099798,1.0
4,4,0,[0.  0.  0.  0.  0.8 0.  0.  0.  0.  0.2],0.7826779887263511,1.0
5,5,0,[0.  0.  0.  0.1 0.1 0.8 0.  0.  0.  0. ],0.7224719895935549,1.0
8,8,0,[0.  0.  0.  0.  0.1 0.  0.  0.  0.7 0.2],0.651774627142776,1.0
4,4,0,[0.  0.  0.  0.  0.8 0.  0.  0.  0.  0.2],0.7826779887263511,1.0
2,2,0,[0.1 0.  0.7 0.  0.1 0.  0.1 0.  0.  0. ],0.5915686280099797,1.0
9,9,0,[0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.9],0.8588182584953924,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
0,0,0,[0.8 0.  0.  0.1 0.  0.1 0.  0.  0.  0. ],0.7224719895935549,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
7,7,0,[0.  0.  0.  0.  0.  0.  0.  0.9 0.  0.1],0.8588182584953924,1.0
5,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
6,6,0,[0.  0.  0.  0.  0.  0.  0.9 0.  0.1 0. ],0.8588182584953924,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
8,8,0,[0.  0.1 0.  0.  0.  0.  0.  0.  0.9 0. ],0.8588182584953924,1.0
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
7,7,0,[0.  0.  0.  0.  0.1 0.  0.  0.9 0.  0. ],0.8588182584953924,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
4,4,0,[0.  0.  0.  0.  0.8 0.  0.1 0.  0.  0.1],0.7224719895935549,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.5 0.  0.1 0.1 0.2 0.  0.  0.1],0.40969100130080555,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.  0.  0.  0.1 0.  0.1 0.7 0.1],0.5915686280099797,1.0
9,9,0,[0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.9],0.8588182584953924,1.0
6,6,0,[0.  0.  0.  0.1 0.  0.  0.9 0.  0.  0. ],0.8588182584953924,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
5,5,0,[0.  0.  0.2 0.  0.  0.8 0.  0.  0.  0. ],0.7826779887263511,1.0
9,9,0,[0.  0.  0.  0.  0.1 0.  0.  0.1 0.1 0.7],0.5915686280099798,1.0
6,6,0,[0.  0.  0.  0.  0.  0.  0.9 0.  0.1 0. ],0.8588182584953924,1.0
9,9,0,[0.  0.  0.  0.  0.1 0.  0.  0.  0.  0.9],0.8588182584953924,1.0
8,8,0,[0.2 0.  0.1 0.  0.  0.1 0.  0.  0.6 0. ],0.5270967493629823,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,5,1,[0.1 0.  0.2 0.  0.2 0.3 0.2 0.  0.  0. ],0.32375437381428745,1.0
0,0,0,[0.9 0.  0.  0.  0.  0.  0.  0.  0.1 0. ],0.8588182584953924,1.0
8,8,0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.0,1.0
3,2,1,[0.  0.  0.3 0.3 0.  0.2 0.2 0.  0.  0. ],0.40668475109738994,1.0
9,9,0,[0.  0.  0.  0.  0.1 0.1 0.  0.  0.  0.8],0.7224719895935549,1.0
6,6,0,[0.2 0.  0.  0.  0.  0.  0.7 0.  0.  0.1],0.651774627142776,1.0
3,3,0,[0.  0.2 0.  0.3 0.1 0.1 0.  0.1 0.2 0. ],0.26354837468149117,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
5,5,0,[0.  0.  0.  0.1 0.  0.9 0.  0.  0.  0. ],0.8588182584953924,1.0
6,6,0,[0.  0.  0.  0.  0.1 0.  0.8 0.  0.  0.1],0.7224719895935549,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
0,0,0,[0.7 0.  0.2 0.  0.  0.  0.1 0.  0.  0. ],0.651774627142776,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
4,9,1,[0.  0.  0.  0.  0.4 0.  0.  0.  0.  0.6],0.7077147467613712,1.0
5,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
8,8,0,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],1.0,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
0,3,1,[0.2 0.  0.  0.4 0.1 0.2 0.  0.  0.1 0. ],0.3612359947967775,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.8 0.1 0.  0.  0.  0.  0.1 0. ],0.7224719895935549,0.9220039845152158
3,3,0,[0.  0.  0.1 0.8 0.  0.1 0.  0.  0.  0. ],0.7224719895935549,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
5,5,0,[0.  0.  0.1 0.  0.  0.8 0.  0.1 0.  0. ],0.7224719895935549,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
8,8,0,[0.1 0.  0.  0.  0.  0.1 0.  0.  0.8 0. ],0.7224719895935549,1.0
5,5,0,[0.  0.  0.  0.  0.  0.9 0.  0.1 0.  0. ],0.8588182584953924,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
8,8,0,[0.1 0.  0.  0.1 0.2 0.  0.1 0.1 0.3 0.1],0.20334237554869472,1.0
7,7,0,[0.  0.  0.  0.  0.1 0.  0.  0.9 0.  0. ],0.8588182584953924,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,0.9999999999999557
9,9,0,[0.  0.  0.  0.  0.  0.2 0.  0.  0.  0.8],0.7826779887263511,1.0
8,8,0,[0.  0.  0.  0.  0.3 0.1 0.  0.  0.4 0.2],0.4441663720798799,1.0
8,8,0,[0.  0.  0.1 0.  0.  0.  0.  0.  0.9 0. ],0.8588182584953924,1.0
3,3,0,[0.  0.  0.  0.9 0.  0.1 0.  0.  0.  0. ],0.8588182584953924,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
5,5,0,[0.1 0.  0.  0.1 0.  0.8 0.  0.  0.  0. ],0.7224719895935549,1.0
8,8,0,[0.1 0.  0.  0.  0.  0.  0.  0.  0.9 0. ],0.8588182584953924,1.0
2,2,0,[0.  0.  0.9 0.1 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
4,4,0,[0.  0.  0.1 0.  0.7 0.  0.  0.1 0.  0.1],0.5915686280099797,0.9999999999998548
2,2,0,[0.  0.  0.9 0.1 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
5,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0
4,4,0,[0.  0.  0.  0.  0.8 0.  0.2 0.  0.  0. ],0.7826779887263511,0.9999999984767123
5,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0
5,5,0,[0.  0.  0.  0.1 0.  0.9 0.  0.  0.  0. ],0.8588182584953924,1.0
8,8,0,[0.  0.  0.  0.  0.1 0.  0.  0.  0.8 0.1],0.7224719895935549,1.0
6,6,0,[0.  0.  0.  0.  0.2 0.  0.8 0.  0.  0. ],0.7826779887263511,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
4,4,0,[0.  0.  0.  0.  0.6 0.  0.1 0.1 0.  0.2],0.5270967493629823,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
8,8,0,[0.1 0.  0.  0.1 0.  0.  0.1 0.  0.7 0. ],0.5915686280099798,1.0
7,7,0,[0.  0.  0.  0.  0.  0.  0.  0.8 0.2 0. ],0.7826779887263511,1.0
5,5,0,[0.  0.  0.  0.1 0.  0.9 0.  0.  0.  0. ],0.8588182584953924,1.0
5,5,0,[0.  0.  0.  0.  0.  0.9 0.1 0.  0.  0. ],0.8588182584953924,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
8,6,1,[0.2 0.  0.2 0.  0.  0.  0.4 0.  0.2 0. ],0.42144199392957366,1.0
9,9,0,[0.  0.  0.1 0.  0.  0.1 0.  0.  0.  0.8],0.7224719895935549,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0.  0.  0.  0.8 0.  0.  0.  0.  0.  0.2],0.7826779887263511,0.8915144046705527
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.8 0.  0.  0.  0.  0.  0.2 0. ],0.7826779887263511,1.0
6,6,0,[0.  0.  0.  0.  0.1 0.  0.9 0.  0.  0. ],0.8588182584953924,1.0
9,9,0,[0.  0.  0.  0.  0.1 0.  0.  0.1 0.  0.8],0.7224719895935549,1.0
9,9,0,[0.  0.  0.  0.1 0.  0.  0.  0.  0.  0.9],0.8588182584953924,1.0
6,6,0,[0.4 0.  0.  0.  0.  0.  0.6 0.  0.  0. ],0.7077147467613712,1.0
5,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1.0
5,5,0,[0.  0.1 0.  0.  0.  0.9 0.  0.  0.  0. ],0.8588182584953924,1.0
3,3,0,[0.  0.  0.  0.8 0.  0.1 0.  0.  0.1 0. ],0.7224719895935549,1.0
3,3,0,[0.  0.1 0.1 0.6 0.  0.  0.1 0.  0.1 0. ],0.4668907502301861,1.0
8,8,0,[0.  0.  0.1 0.1 0.  0.  0.1 0.  0.7 0. ],0.5915686280099798,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
6,6,0,[0.  0.  0.  0.  0.  0.1 0.7 0.1 0.  0.1],0.5915686280099797,1.0
5,5,0,[0.  0.  0.  0.1 0.  0.9 0.  0.  0.  0. ],0.8588182584953924,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.2 0.  0.  0.  0.2 0.  0.6 0. ],0.5873027484957786,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
8,8,0,[0.  0.  0.1 0.  0.  0.  0.1 0.  0.7 0.1],0.5915686280099797,1.0
3,3,0,[0.  0.2 0.1 0.4 0.  0.1 0.  0.  0.1 0.1],0.3010299956639812,1.0
7,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],1.0,1.0
4,4,0,[0.  0.  0.  0.  0.9 0.  0.  0.1 0.  0. ],0.8588182584953924,1.0
7,7,0,[0.  0.  0.1 0.  0.  0.  0.  0.9 0.  0. ],0.8588182584953924,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
9,9,0,[0.  0.  0.  0.  0.2 0.  0.  0.  0.  0.8],0.7826779887263511,1.0
0,0,0,[0.6 0.  0.1 0.  0.  0.2 0.  0.  0.  0.1],0.5270967493629823,1.0
0,0,0,[0.7 0.  0.1 0.1 0.  0.1 0.  0.  0.  0. ],0.5915686280099797,1.0
3,3,0,[0.  0.  0.  0.9 0.  0.  0.  0.  0.1 0. ],0.8588182584953924,0.9999999999998572
7,2,1,[0.  0.  0.5 0.  0.  0.  0.  0.4 0.1 0. ],0.5903089986991943,1.0
9,9,0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],1.0,1.0
3,3,0,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.1 0.6 0.  0.  0.1 0.1 0.  0.1 0. ],0.4668907502301861,1.0
0,0,0,[0.5 0.  0.  0.  0.  0.1 0.3 0.1 0.  0. ],0.4926213785839081,1.0
1,1,0,[0.  0.9 0.  0.1 0.  0.  0.  0.  0.  0. ],0.8588182584953924,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
4,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
0,0,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
4,4,0,[0.  0.  0.  0.  0.5 0.1 0.  0.1 0.  0.3],0.49262137858390803,1.0
7,7,0,[0.  0.  0.  0.1 0.  0.  0.  0.9 0.  0. ],0.8588182584953924,1.0
9,9,0,[0.  0.  0.  0.  0.  0.  0.  0.  0.1 0.9],0.8588182584953924,1.0
6,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],1.0,1.0
2,2,0,[0.  0.  0.9 0.  0.  0.  0.  0.  0.1 0. ],0.8588182584953924,1.0
6,6,0,[0.  0.  0.  0.  0.1 0.1 0.8 0.  0.  0. ],0.7224719895935549,1.0
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,0.9210759693562486
2,2,0,[0.  0.  0.9 0.1 0.  0.  0.  0.  0.  0. ],0.8588182584953924,0.9994377664149008
9,9,0,[0.  0.  0.  0.1 0.2 0.  0.  0.  0.1 0.6],0.5270967493629823,1.0
9,9,0,[0.  0.  0.  0.1 0.  0.  0.  0.  0.2 0.7],0.651774627142776,1.0
0,0,0,[0.8 0.  0.  0.1 0.  0.  0.  0.  0.1 0. ],0.7224719895935549,1.0
1,1,0,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
2,2,0,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],1.0,1.0
3,3,0,[0.  0.  0.  0.8 0.  0.2 0.  0.  0.  0. ],0.7826779887263511,1.0
4,4,0,[0.  0.  0.  0.1 0.9 0.  0.  0.  0.  0. ],0.8588182584953924,1.0
