Raw Read Error Rate,SpinUpTime,Reallocated Sector Count,Seek Error Rate,Power on Hours,Reported Uncorrectable Error,High Fly Writes,Temperature Celsius,Hardware ECC Recovered,Current Pending Sector,Reallocated Sectors Count,Current Pending Sectors counts,true_label,predicted_label,is_misclassification,probabilities,Entropy Calculator,Trust Calculator on 19 Neighbors - Trust,Trust Calculator on 19 Neighbors - Detail,External Calculator (NaiveBayes),Combined Calculator (XGBoost),Multiple Combined Calculator (3 classifiers),Confidence Interval (0.9999%)
0.419355,1.0,1.0,0.560976,0.052632,1.0,1.0,-0.485714,-0.053763,1.0,-0.99811,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999997657,0.9992291739908978,0.9653085168398627,9
0.451613,1.0,1.0,0.536585,0.157895,1.0,0.979798,-0.657143,-0.333333,1.0,-0.99811,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999829181,0.998721253243275,0.9548570520881235,10
0.419355,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.257143,-0.204301,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999993326,0.9996563626627903,0.9768432197847806,10
0.193548,1.0,1.0,0.536585,0.052632,1.0,0.939394,-0.142857,-0.204301,1.0,-0.991021,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999995566,0.998958365060389,0.9827534035961899,10
0.419355,1.0,-1.0,0.585366,-0.789474,0.939394,0.919192,-0.657143,-0.225806,1.0,0.935255,-1.0,fail,fail,0,[0. 1.],1.0,1.0,"[('fail', 19)]",1.0,0.9982299245893955,0.9862134270773626,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.6,-0.247312,1.0,-0.994802,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999953131,0.9968409216962755,0.9496411905176928,10
0.322581,1.0,1.0,0.536585,0.052632,1.0,0.434343,-0.657143,-0.225806,1.0,-0.997164,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999960335,0.9985411294037476,0.9514334309001158,9
0.322581,1.0,1.0,0.536585,0.157895,1.0,1.0,-0.542857,-0.225806,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999997141,0.9997344968433026,0.9660125894173411,9
0.096774,0.555556,-0.777778,0.585366,-0.684211,0.89899,0.818182,-0.657143,-0.741935,1.0,0.709357,-1.0,fail,fail,0,[0. 1.],1.0,1.0,"[('fail', 19)]",1.0,0.9984715295722708,0.9993819921485022,10
0.451613,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.657143,-0.290323,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999898125,0.9968529271427542,0.9428274107549034,10
0.419355,1.0,1.0,0.536585,0.157895,1.0,0.535354,-0.257143,-0.268817,1.0,-0.997164,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999990224,0.9996550728392322,0.9843269519409586,10
0.322581,1.0,0.959596,0.536585,0.052632,1.0,0.939394,-0.542857,-0.268817,1.0,-0.945652,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999944276,0.9934032508172095,0.9521410129625224,9
0.129032,0.037037,-1.0,0.560976,-0.263158,0.474747,0.959596,-0.714286,-0.268817,1.0,0.937618,-1.0,fail,fail,0,[0. 1.],1.0,1.0,"[('fail', 19)]",1.0,0.9991948453243822,0.9999928668183262,10
0.290323,0.481481,1.0,0.487805,0.052632,1.0,1.0,-0.657143,-0.075269,1.0,-0.998582,-1.0,fail,fail,0,[0. 1.],1.0,0.8421052631578947,"[('fail', 16), ('normal', 3)]",0.9999999999999915,0.9974499018862844,0.9221225411663886,10
0.096774,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.657143,0.010753,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999977502,0.9986834188457578,0.9484387405650735,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,0.69697,-0.657143,-0.010753,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999945607,0.99943040846847,0.9511663973523969,10
0.064516,1.0,0.959596,0.439024,0.578947,1.0,1.0,-0.428571,-0.204301,1.0,-0.942344,-1.0,normal,normal,0,[0.9 0.1],0.5310044064107188,1.0,"[('normal', 19)]",0.9999999965789568,0.7395469247789506,0.7530679106092518,10
0.483871,1.0,0.919192,0.536585,0.052632,1.0,1.0,-0.371429,-0.053763,1.0,-0.922495,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999979032,0.9990161783061922,0.9665656660059986,10
0.354839,1.0,0.959596,0.536585,0.052632,1.0,0.818182,-0.428571,-0.139785,1.0,-0.956049,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999998534,0.9990604531485587,0.9655863223914883,10
0.419355,1.0,1.0,0.512195,0.052632,1.0,0.939394,-0.485714,-0.182796,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999997539,0.9983849264681339,0.9590504063540929,9
0.322581,1.0,1.0,0.560976,0.052632,1.0,1.0,-0.657143,-0.290323,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999990753,0.9960870007053018,0.9468861138718326,9
0.387097,1.0,1.0,0.536585,0.052632,1.0,0.979798,-0.428571,-0.053763,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999983239,0.9997690505551873,0.9674176406603245,10
0.419355,1.0,1.0,0.560976,0.052632,1.0,0.818182,-0.542857,-0.225806,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999964191,0.9972516123671085,0.9606829592807854,10
0.096774,1.0,1.0,0.536585,0.052632,1.0,0.79798,-0.714286,-0.16129,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999876668,0.9972788791637868,0.942174239953932,9
0.322581,1.0,1.0,0.536585,0.052632,1.0,0.979798,-0.428571,-0.11828,1.0,-0.99811,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999986242,0.9997906605858589,0.9669705583544713,9
0.258065,1.0,1.0,0.560976,0.052632,1.0,0.717172,-0.714286,-0.075269,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999995553,0.9963990582618862,0.9476499559878376,10
0.483871,0.481481,1.0,0.536585,-0.368421,1.0,0.959596,-0.6,-0.11828,1.0,-1.0,-1.0,fail,fail,0,[0.1 0.9],0.5310044064107188,1.0,"[('fail', 19)]",0.9999999999999999,0.7342057823629502,0.7321633333506073,10
0.096774,1.0,1.0,0.560976,0.052632,1.0,1.0,-0.6,-0.268817,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999782051,0.9981854959623888,0.9538796907686553,10
0.322581,1.0,1.0,0.536585,0.052632,1.0,0.979798,-0.371429,-0.075269,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999988658,0.9997071433463134,0.9713864243442253,9
0.322581,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.428571,-0.290323,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999958895,0.9995694638346322,0.9651772319340924,9
0.451613,1.0,1.0,0.536585,0.157895,1.0,1.0,-0.657143,-0.268817,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999932182,0.9991241381503642,0.9554709045569499,10
0.419355,0.555556,0.232323,0.560976,-0.263158,0.939394,0.979798,-0.6,-0.311828,1.0,-0.258034,-1.0,fail,fail,0,[0. 1.],1.0,0.5789473684210527,"[('fail', 11), ('normal', 8)]",1.0,0.9987080171704292,0.9819891463654359,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.657143,-0.096774,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999969551,0.9972134423442185,0.9458544326383125,10
0.451613,1.0,0.959596,0.536585,0.052632,1.0,0.616162,-0.657143,-0.290323,1.0,-0.951796,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999892577,0.9937695655971766,0.9437835211726485,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.542857,-0.247312,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999957511,0.9990724977105856,0.9559824240576621,10
0.387097,1.0,1.0,0.560976,0.052632,1.0,0.959596,-0.314286,-0.096774,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999992257,0.9992520093801431,0.9766016785541868,10
0.193548,1.0,1.0,0.536585,0.052632,1.0,0.979798,-0.485714,-0.311828,1.0,-0.995747,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999881978,0.9982898266753182,0.9606945578237186,9
0.322581,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.371429,-0.032258,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999985447,0.9997858803253621,0.971496705819627,9
0.258065,1.0,-1.0,0.536585,-0.368421,1.0,1.0,-0.714286,-0.182796,1.0,0.935255,-1.0,fail,fail,0,[0.1 0.9],0.5310044064107188,1.0,"[('fail', 19)]",1.0,0.7555889896543149,0.7321593973145794,10
0.419355,1.0,1.0,0.536585,0.052632,1.0,0.979798,-0.485714,-0.225806,1.0,-0.991021,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999972309,0.9983138300012797,0.9606784501203439,9
0.387097,1.0,1.0,0.585366,0.157895,1.0,1.0,0.142857,-0.204301,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999999837,0.9998222315916792,0.994431588709021,10
0.451613,1.0,1.0,0.609756,0.052632,1.0,0.939394,-0.028571,-0.182796,1.0,-0.996219,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999998129,0.998514007893391,0.9895858061477064,10
0.419355,1.0,1.0,0.512195,0.157895,1.0,0.777778,-0.542857,-0.075269,1.0,-0.99811,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999974107,0.9977515658829361,0.9668033821740618,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,0.959596,-0.6,-0.11828,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999974029,0.9992296535638161,0.9521161185273614,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.428571,-0.096774,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999984911,0.9996356821502559,0.9671601545754697,10
0.483871,1.0,1.0,0.536585,0.052632,1.0,0.939394,0.085714,-0.182796,1.0,-0.992911,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999999664,0.9993862711125985,0.9899497130758119,10
0.193548,1.0,-1.0,0.536585,0.052632,0.89899,1.0,-0.428571,-0.204301,1.0,0.935728,-1.0,normal,fail,1,[0.1 0.9],0.5310044064107188,0.5789473684210527,"[('fail', 11), ('normal', 8)]",1.0,-0.35624538729502003,0.635738131701,10
0.0,0.037037,0.878788,-0.707317,0.368421,1.0,0.939394,-0.828571,-0.634409,1.0,-0.87051,-1.0,fail,fail,0,[0.1 0.9],0.5310044064107188,0.8421052631578947,"[('fail', 16), ('normal', 3)]",1.0,0.7578452224337879,0.7654621653183061,8
0.096774,1.0,1.0,0.512195,0.157895,1.0,1.0,-0.428571,-0.11828,1.0,-1.0,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999950915,0.9996207805234008,0.9732056441949934,10
0.225806,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.142857,-0.16129,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999997007,0.9997163043299224,0.982846993713325,9
0.387097,0.259259,1.0,0.292683,0.789474,1.0,1.0,-0.942857,-0.290323,1.0,-1.0,-1.0,fail,fail,0,[0.1 0.9],0.5310044064107188,0.7368421052631579,"[('fail', 14), ('normal', 5)]",1.0,-0.3464495129377965,0.7399784304831766,10
0.354839,1.0,1.0,0.536585,0.157895,1.0,0.939394,-0.6,-0.075269,1.0,-0.997164,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999997519,0.9992842299398035,0.9635286414991692,10
0.419355,1.0,1.0,0.414634,0.578947,1.0,0.939394,-0.657143,-0.139785,1.0,-0.999527,-1.0,normal,normal,0,[0.9 0.1],0.5310044064107188,1.0,"[('normal', 19)]",0.9999999972604542,0.7491908147425774,0.7446052019483025,10
0.387097,1.0,1.0,0.536585,0.157895,1.0,0.353535,-0.428571,-0.182796,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999988776,0.9998654324008385,0.9783059025502151,10
0.483871,0.555556,1.0,0.560976,-0.578947,1.0,-0.050505,-0.428571,-0.204301,1.0,-1.0,-1.0,fail,fail,0,[0.1 0.9],0.5310044064107188,0.5789473684210527,"[('fail', 11), ('normal', 8)]",0.9999999999862513,0.7391638718040112,0.699567545814232,10
0.419355,1.0,1.0,0.512195,0.157895,1.0,0.89899,-0.657143,-0.032258,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.999999999995444,0.9971789170522243,0.9564861448381468,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,0.717172,-0.428571,-0.311828,1.0,-0.990076,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999940214,0.9981660074554384,0.9672218344444384,10
0.387097,1.0,1.0,0.512195,0.157895,1.0,0.757576,-0.714286,-0.290323,1.0,-0.997164,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999900645,0.9987012305064127,0.9492727750319115,10
0.290323,1.0,0.979798,0.536585,0.052632,1.0,1.0,-0.028571,-0.182796,1.0,-0.968336,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999999072,0.9995975833735429,0.9860305626609822,10
0.193548,0.62963,0.959596,0.487805,0.052632,0.757576,1.0,-0.771429,-0.032258,1.0,-0.943289,-0.997753,fail,fail,0,[0. 1.],1.0,1.0,"[('fail', 19)]",1.0,0.9974458666983992,0.8752972991788406,10
0.451613,1.0,1.0,0.536585,0.157895,1.0,1.0,-0.428571,-0.096774,1.0,-0.996692,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999985972,0.9997455953853205,0.9744860723895877,10
0.129032,1.0,1.0,0.560976,0.052632,1.0,-1.0,-0.542857,-0.225806,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999993652,0.9980741672916338,0.976493800913406,10
0.451613,1.0,1.0,1.0,0.052632,1.0,0.515152,-0.371429,-0.182796,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.4386031345419792,0.9989140362013131,0.42068710439069834,10
0.419355,-0.037037,1.0,0.414634,0.368421,1.0,0.69697,-0.6,-0.096774,1.0,-0.999527,-1.0,fail,fail,0,[0.1 0.9],0.5310044064107188,0.8947368421052632,"[('fail', 17), ('normal', 2)]",1.0,0.7597805754707578,0.7625363745072834,10
0.419355,1.0,1.0,0.560976,0.052632,1.0,1.0,-0.485714,-0.11828,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999981007,0.9993538093403913,0.9647040022222421,9
0.451613,1.0,-1.0,0.536585,-0.157895,1.0,0.979798,-0.714286,-0.225806,1.0,0.935255,-1.0,fail,fail,0,[0. 1.],1.0,1.0,"[('fail', 19)]",1.0,0.9975846072193235,0.9458050157938733,10
0.193548,1.0,1.0,0.560976,0.052632,1.0,1.0,-0.371429,-0.268817,1.0,-0.997164,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999960592,0.9988543341169134,0.9719230573428129,10
0.387097,1.0,1.0,0.536585,0.052632,1.0,0.838384,-0.657143,-0.182796,1.0,-0.991966,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999965864,0.9979178195353597,0.9462233050401708,10
0.290323,1.0,1.0,0.609756,0.052632,1.0,1.0,-0.142857,-0.11828,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999999572,0.9996151505620219,0.9864793261183392,10
0.387097,0.62963,-1.0,0.536585,-0.368421,0.89899,1.0,-0.6,-0.247312,1.0,0.94896,-1.0,fail,fail,0,[0. 1.],1.0,1.0,"[('fail', 19)]",1.0,0.9985490567050874,0.9980482717558165,10
0.129032,1.0,1.0,0.560976,0.052632,1.0,-0.59596,-0.542857,0.010753,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999974558,0.9990170372184366,0.9755158842215078,10
0.322581,1.0,0.959596,0.536585,0.052632,1.0,1.0,-0.657143,-0.290323,1.0,-0.943762,-1.0,normal,normal,0,[1. 0.],1.0,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.9999999999901336,0.9928810340352356,0.9380180929863458,9
0.451613,0.555556,1.0,0.512195,0.157895,1.0,-0.353535,-0.657143,-0.16129,1.0,-1.0,-1.0,normal,normal,0,[0.9 0.1],0.5310044064107188,0.7894736842105263,"[('normal', 15), ('fail', 4)]",0.9999991462516541,0.6381914950401906,-0.4582377087025991,9
0.451613,1.0,1.0,0.560976,0.052632,1.0,1.0,-0.428571,-0.225806,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999975865,0.9987319809151813,0.9678302029055318,10
0.451613,1.0,1.0,0.536585,0.052632,1.0,0.979798,-0.485714,-0.182796,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999977001,0.9995532425818965,0.9615157203971529,9
0.322581,1.0,1.0,0.536585,0.157895,1.0,-0.414141,-0.6,-0.16129,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999993013,0.9997707443399122,0.9742186088912549,8
0.322581,1.0,1.0,0.536585,0.052632,1.0,0.79798,-0.428571,-0.053763,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999998286,0.9997743405547226,0.9691666987915949,9
0.387097,1.0,1.0,0.536585,0.052632,1.0,1.0,0.2,-0.11828,1.0,-0.994329,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999999944,0.9997599128400907,0.9925316941382158,10
0.451613,1.0,1.0,0.536585,0.052632,1.0,0.979798,-0.257143,-0.268817,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999986867,0.9994214407051913,0.9764851605280024,10
0.451613,1.0,1.0,0.536585,0.157895,1.0,0.979798,-0.714286,-0.204301,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999958147,0.9976643114350736,0.9508764582730995,10
0.354839,1.0,1.0,0.536585,0.052632,1.0,1.0,0.085714,-0.139785,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999999779,0.9997242353856564,0.9901246499552648,10
-0.129032,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.542857,-0.096774,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999998136322,0.9994996906025335,0.9589865668762186,10
0.387097,1.0,1.0,0.560976,0.052632,1.0,1.0,-0.657143,-0.11828,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999969543,0.9973054509609938,0.9490481170109123,10
0.451613,1.0,1.0,0.536585,0.052632,1.0,0.858586,-0.142857,-0.096774,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999997499,0.9995181437989231,0.9834928148402927,9
0.387097,1.0,1.0,0.536585,0.052632,1.0,0.89899,-0.657143,-0.311828,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999878102,0.9979868254158646,0.9440082504082823,10
0.354839,1.0,-1.0,0.609756,-0.894737,1.0,0.676768,-0.428571,-0.204301,1.0,0.935255,-1.0,fail,fail,0,[0. 1.],1.0,1.0,"[('fail', 19)]",1.0,0.9955530585721135,0.9774408306430576,10
0.354839,1.0,1.0,0.536585,0.157895,1.0,0.555556,-0.6,-0.268817,1.0,-0.995747,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999995182,0.9989695816766471,0.9651397309899096,10
0.483871,1.0,1.0,0.536585,0.052632,1.0,0.676768,0.028571,-0.11828,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999999463,0.999708002404077,0.9896144475593395,10
0.193548,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.314286,0.010753,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999974565,0.9997552090790123,0.9756468865188198,10
0.193548,1.0,1.0,0.609756,0.052632,1.0,1.0,-0.6,-0.225806,1.0,-0.993856,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999877927,0.9935282403603196,0.959734906565719,10
0.290323,1.0,0.676768,0.536585,0.157895,1.0,0.979798,-0.657143,-0.225806,1.0,-0.689981,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999779274,0.9910943517461419,0.9279520780597196,10
0.419355,1.0,1.0,0.560976,0.052632,1.0,1.0,-0.657143,-0.16129,1.0,-0.99811,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999996633,0.9953429303131998,0.948289318745379,9
0.419355,1.0,1.0,0.512195,0.157895,1.0,0.919192,-0.2,-0.096774,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999996357,0.9984708280535415,0.9843838428991409,10
0.0,0.555556,-0.636364,0.536585,-0.052632,-1.0,0.959596,-0.714286,-0.290323,1.0,0.583648,-1.0,fail,fail,0,[0. 1.],1.0,1.0,"[('fail', 19)]",1.0,0.998431883752346,0.9996085542686756,10
0.419355,1.0,1.0,0.609756,0.052632,1.0,0.373737,-0.6,-0.096774,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.999999999995435,0.9966442158911377,0.9667533898000306,10
-0.096774,0.851852,1.0,0.512195,0.157895,1.0,1.0,-0.314286,-0.333333,1.0,-0.991966,-1.0,fail,normal,1,[0.5 0.5],0.0,1.0,"[('normal', 19)]",0.9999999645536205,-0.33788640797138214,0.43631081018594314,10
0.354839,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.6,-0.182796,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999971052,0.9995642413268797,0.9508773155890694,10
-0.032258,1.0,1.0,0.512195,0.157895,1.0,0.939394,-0.485714,-0.053763,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999620726,0.9995522736571729,0.9707896954807524,9
0.387097,1.0,1.0,0.512195,0.157895,1.0,0.858586,-0.6,-0.075269,1.0,-0.996692,-1.0,normal,normal,0,[1. 0.],1.0,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.9999999999970586,0.9987623696215451,0.9615162308294941,9
0.290323,1.0,1.0,0.536585,0.052632,1.0,0.959596,-0.657143,-0.182796,1.0,-0.99811,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999963481,0.9974334661383182,0.9454389708174027,10
0.451613,1.0,1.0,0.487805,0.157895,1.0,1.0,-0.657143,-0.139785,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.9999999999951565,0.6528085768222809,0.9505509270834039,10
0.387097,1.0,1.0,0.560976,0.052632,1.0,0.979798,-0.714286,-0.225806,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999949659,0.990776926279068,0.9413417212823619,10
0.451613,1.0,0.979798,0.536585,0.052632,1.0,0.59596,-0.028571,-0.333333,1.0,-0.968809,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999995137,0.996783037437126,0.9868537588206103,10
0.419355,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.542857,-0.075269,1.0,-0.999527,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999974756,0.9991409019567072,0.9575593185096859,10
0.258065,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.714286,-0.16129,1.0,-0.996219,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999959277,0.9941871999762952,0.9384926804363573,9
0.322581,1.0,1.0,0.560976,0.052632,1.0,1.0,-0.6,-0.032258,1.0,-0.998582,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999961536,0.9988651499152184,0.9560662715438166,9
0.387097,1.0,1.0,0.390244,0.578947,1.0,1.0,-0.371429,-0.247312,1.0,-0.999055,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999953798441,0.9991728333407082,0.9880734012607925,10
0.451613,1.0,0.979798,0.390244,0.578947,1.0,0.919192,-0.6,0.010753,1.0,-0.980624,-1.0,normal,fail,1,[0.4 0.6],0.02904940554533142,0.0,"[('normal', 19)]",0.9999999837537393,-0.40257717375474045,-0.4950308417495742,10
0.419355,1.0,-1.0,0.512195,0.157895,1.0,1.0,-0.542857,-0.247312,1.0,0.935255,-1.0,fail,fail,0,[0.4 0.6],0.02904940554533142,0.5789473684210527,"[('fail', 11), ('normal', 8)]",1.0,0.3972400770040042,0.3842751298508282,10
0.193548,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.6,-0.11828,1.0,-0.988658,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999957329,0.9993512957007624,0.9515477352651255,10
0.290323,1.0,1.0,0.536585,0.052632,1.0,1.0,-0.371429,-0.16129,1.0,-0.997637,-1.0,normal,normal,0,[1. 0.],1.0,1.0,"[('normal', 19)]",0.9999999999988586,0.9997334676154424,0.9705075469599486,9
