Duration,Fwd_Status,Serv_Type,Pkt_Exchanged,Byte_Exchanged,true_label,predicted_label,is_misclassification,probabilities,Entropy Calculator,Trust Calculator on 19 Neighbors - Trust,Trust Calculator on 19 Neighbors - Detail,External Calculator (NaiveBayes),Combined Calculator (XGBoost),Multiple Combined Calculator (3 classifiers),Confidence Interval (0.9999%)
5.02,0,0,2,104,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.7428523078941357,0.9993190812282466,0.31537315828973633,3
0.0,0,0,1,40,dos,scan44,1,[0.28630299 0.46810973 0.24558729 0.         0.         0.        ],0.40939050014830997,1.0,"[('scan44', 19)]",0.9722502957211441,0.40457205616093594,0.19827765337799583,4
0.0,0,0,1,123,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9864709533933897,0.9942746609564077,0.24660446022700652,4
0.0,0,0,1,304,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.7368421052631579,"[('normal', 14), ('nerisbotnet', 5)]",0.872435351147531,0.9990270548090503,0.2743031160651586,4
0.0,0,0,1,1500,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.8889099358713383,0.9984639666701879,0.28881066990645415,4
0.224,0,0,5,659,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5596289330287442,0.9996459441205827,0.3349954215168789,4
3.068,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9532429663709243,0.9982605477372568,0.2770842162196799,4
6.38,0,0,10,870,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.9473684210526315,"[('normal', 18), ('blacklist', 1)]",0.8368215648346137,0.9992402952844749,0.30289121925234774,2
9.44,0,72,9,983,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.6197453601102356,0.9998798221907592,0.9141715613580157,3
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
0.76,0,40,6,1107,normal,normal,0,[0.9 0.  0.  0.  0.  0.1],0.8185677380393563,1.0,"[('normal', 19)]",0.9944234308035813,0.9085440785034166,0.266349961098848,4
0.0,0,0,1,57,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9835951083478289,0.9961912789227416,0.21261524267708498,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
6.452,0,0,68,5365,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9997856818228097,0.8549606514422621,2
16.456,0,0,19,3666,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999999998445745,0.9997457906221467,0.8718779839775536,3
0.0,0,0,1,83,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9857947175510482,0.995840365897291,0.24376188800105505,4
4.468,0,72,5,651,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999953305324503,0.9995321372829136,0.9761194463570607,3
0.368,0,0,11,1486,normal,normal,0,[0.9 0.  0.  0.  0.1 0. ],0.8185677380393563,1.0,"[('normal', 19)]",0.9378743233534832,0.8885300102881195,0.24921680559644102,3
0.0,0,0,1,72,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.985067690006422,0.997238841067486,0.24031425279219434,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
3.032,0,4,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.7564878681880083,0.9979641002188278,0.31376838471296215,4
0.0,0,0,1,110,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9865659847119289,0.9942746609564077,0.2457937123080719,4
19.332,0,0,15,1732,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.9473684210526315,"[('normal', 18), ('blacklist', 1)]",1.0,0.999607993571221,0.9496628883790562,2
3.084,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9527627247780661,0.9982605477372568,0.2772006048248104,4
17.148,0,0,89,4918,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9997582875041051,0.9134358750834523,3
0.0,0,0,1,76,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9853628204545769,0.9951719162655701,0.24220838739380493,4
0.272,0,0,6,629,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5523576010721755,0.9996824098914441,0.33526102604888336,4
3.064,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9533617905319945,0.9982605477372568,0.2770552791778452,4
0.0,0,0,1,182,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9816396505164283,0.9982234679511062,0.2506932602639539,4
0.0,0,0,1,40,normal,scan44,1,[0.28630299 0.46810973 0.24558729 0.         0.         0.        ],0.40939050014830997,1.0,"[('scan44', 19)]",0.9722502957211441,0.40457205616093594,0.19827765337799583,4
0.116,0,0,8,1032,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5813372361405258,0.9980198894120299,0.33449317000049317,3
3.052,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9537153354049086,0.9982605477372568,0.27696884453290654,4
0.136,0,0,5,899,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5551559247987775,0.9982098567534441,0.33885860001930607,4
3.016,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9547501837045844,0.9982605477372568,0.2767128169680103,4
1.392,0,0,12,2645,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.91940348181798,0.9997660485105463,0.9277470708659653,2
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
0.0,0,0,1,67,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9846458718170155,0.9925209597919907,0.23564516007694328,4
0.284,0,0,5,1560,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.7127124981162652,0.9986629488765351,0.3185058498904833,4
3.016,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9547501837045844,0.9982605477372568,0.2767128169680103,4
5.852,0,72,6,718,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999480519093996,0.9990476789494185,0.9765541310736258,3
1.764,0,2,3,797,normal,normal,0,[0.9 0.  0.  0.  0.  0.1],0.8185677380393563,0.9473684210526315,"[('normal', 18), ('blacklist', 1)]",0.4709628424598287,0.9055788512247054,0.3311379137766963,4
2.964,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9561794402005992,0.9988481551450171,0.27635111935370205,4
8.992,0,0,12,1818,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9940560594528514,0.9995222013500111,0.9451775682875443,2
45.052,0,0,8,784,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.9473684210526315,"[('normal', 18), ('blacklist', 1)]",1.0,0.9942092595461531,0.9540119598184983,3
0.0,0,0,1,67,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9846458718170155,0.9925209597919907,0.23564516007694328,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
0.0,0,0,1,40,scan44,scan44,0,[0.28630299 0.46810973 0.24558729 0.         0.         0.        ],0.40939050014830997,1.0,"[('scan44', 19)]",0.9722502957211441,0.40457205616093594,0.19827765337799583,4
0.0,0,0,1,76,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9853628204545769,0.9951719162655701,0.24220838739380493,4
0.0,0,0,1,121,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9865050161967431,0.9942746609564077,0.24647843201925923,4
0.872,0,0,8,458,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.7894736842105263,"[('normal', 15), ('anomaly-spam', 4)]",0.5549355038233617,0.9969020591305953,0.3350773962314546,3
0.0,0,8,1,84,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.6401423686031146,0.996637703075777,0.3312030955654602,3
0.0,0,0,1,138,normal,normal,0,[0.9 0.  0.  0.  0.  0.1],0.8185677380393563,1.0,"[('normal', 19)]",0.986017734756003,0.8984627719642679,0.21732403443225182,4
3.0,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9551980260016946,0.9988481551450171,0.2766005391723948,4
0.0,0,72,1,71,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999922246047964,0.9993532966155088,0.9737179080265966,4
0.0,0,0,1,40,normal,scan44,1,[0.28630299 0.46810973 0.24558729 0.         0.         0.        ],0.40939050014830997,1.0,"[('scan44', 19)]",0.9722502957211441,0.40457205616093594,0.19827765337799583,4
0.212,0,0,2,115,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9840451448242082,0.9995811288035492,0.2490898954053747,4
0.0,0,0,2,200,dos,dos,0,[0. 0. 1. 0. 0. 0.],1.0,1.0,"[('dos', 19)]",0.9742130255940469,0.9840779762877135,-0.2508620743124235,4
3.184,0,0,43,3464,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9993534003324818,0.8528813765778578,3
20.288,0,0,11,5716,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9998353456010165,0.8638586397219529,2
0.084,0,0,4,600,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5378308043395686,0.9951754038219737,0.33665728179414445,4
3.28,0,0,2,104,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9468731034606448,0.9989502323721438,0.27871368018751486,4
0.0,0,40,1,40,normal,normal,0,[0.90261905 0.         0.         0.         0.09738095 0.        ],0.8218008970901244,1.0,"[('normal', 19)]",0.5453931834369296,0.8337834341780574,0.7952598432446676,4
0.648,0,0,10,1579,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.902361471328882,0.9985908892239133,0.28699541377015375,3
6.624,0,0,13,6421,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9995047300044365,0.9997405703437798,0.9010443802840921,1
0.0,0,0,1,87,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9859958547477737,0.9854933938483916,0.24422217192406595,4
1.472,0,2,6,1886,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.6848819438283623,0.9993004617572766,0.3278367053053126,3
57.232,0,0,451,585755,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9997897338328312,0.9807723199618769,4
0.0,0,0,1,52,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.7889662821037255,0.996731006018114,0.2322218547498065,4
0.024,0,0,5,268,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.8947368421052632,"[('normal', 17), ('nerisbotnet', 2)]",0.5291743945325972,0.9962489972606506,0.32293262659429606,4
5.508,0,0,8,1700,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.9473684210526315,"[('normal', 18), ('blacklist', 1)]",0.7648856615308945,0.9996739055950409,0.3165437229846526,1
0.0,0,72,2,80,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999967129344679,0.9987576048682598,0.9736627154174448,4
0.0,0,0,1,100,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.9473684210526315,"[('normal', 18), ('blacklist', 1)]",0.9864364686009687,0.9882459837683537,0.2451735851228437,4
3.02,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9546370760064335,0.9982605477372568,0.27674102871810197,4
5.432,0,0,38,50198,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9997934341148633,0.9514873410161627,3
0.04,0,0,2,254,normal,normal,0,[0.8 0.  0.2 0.  0.  0. ],0.7207200898713394,1.0,"[('normal', 19)]",0.9427004350982416,0.8588659213693994,0.21309640434427457,4
1.388,0,0,14,1282,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9838538744765033,0.999502379743929,0.27302362007922854,3
3.028,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9544094680236979,0.9982605477372568,0.2767976262224975,4
1.416,0,0,6,586,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5191462217100463,0.9858766921496688,0.3479723783947238,4
1.556,0,0,10,3344,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.7365198780400307,0.9997660485105463,0.8311805130504601,2
3.028,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9544094680236979,0.9982605477372568,0.2767976262224975,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
8.664,0,0,7,2616,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9986171079062856,0.9997386102596197,0.9471116163131422,2
2.944,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9567094348678556,0.9988481551450171,0.2762143762006153,4
3.048,0,72,2,152,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999872050575774,0.9991374828062398,0.9751988306178417,4
0.0,0,0,1,40,dos,scan44,1,[0.28630299 0.46810973 0.24558729 0.         0.         0.        ],0.40939050014830997,1.0,"[('scan44', 19)]",0.9722502957211441,0.40457205616093594,0.19827765337799583,4
0.0,0,0,1,65,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9844598250914098,0.9915019851614975,0.2326479216754851,4
9.004,0,0,3,180,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9986923773945822,0.9985688436701255,0.2763138789651183,4
0.0,0,0,1,73,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9851449054007941,0.9973643311290357,0.24089944973066013,4
1.8,0,0,11,849,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.9473684210526315,"[('normal', 18), ('blacklist', 1)]",0.8771717164077171,0.9982533665415714,0.2900105500270596,3
0.356,0,0,4,1209,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5469553213142144,0.9986892543471644,0.3447233108671628,4
0.388,0,40,14,1082,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.7228599934993496,0.9914114182215705,0.9152102820963256,3
1.216,0,0,5,593,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5309858547771266,0.9929899518216336,0.3456616249833851,4
0.084,0,0,2,154,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9824098178112955,0.997204542139197,0.24879631699256735,4
1.24,0,74,10,674,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999993432677734,0.9992735682118602,0.9752559506739505,3
0.0,0,0,1,69,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9848218802081727,0.9951699188469026,0.23792652522156957,4
0.112,0,0,16,1282,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9975389306206247,0.9578037034357589,0.2640693674491548,3
1.368,0,0,10,3344,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.7484171746419882,0.9997660485105463,0.8335136573629857,2
0.42,0,0,5,605,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5513751259283555,0.9965724627128069,0.33722926340950304,4
0.316,0,0,11,5830,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.8645279097628535,0.9990611459431084,0.8798248395238076,2
1.24,0,0,10,446,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.5263157894736842,"[('normal', 10), ('anomaly-spam', 9)]",0.8020783005097988,0.9939662982807886,0.2948287096421441,3
0.0,0,0,1,48,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.8421052631578947,"[('normal', 16), ('scan44', 3)]",0.9167197480307138,0.997318918316846,0.20727114192513266,4
9.008,0,0,6,1192,normal,normal,0,[0.6 0.  0.  0.  0.4 0. ],0.6243850368491645,1.0,"[('normal', 19)]",0.9988998578401664,0.8106245705309727,0.21640253596578377,4
0.0,0,0,1,146,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9855781436990869,0.9974385910406407,0.24809298655240972,4
0.0,0,40,1,52,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5470404224204378,0.9979239508065865,0.3689882887294013,4
0.108,0,0,11,1286,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9343244033649176,0.9957335382256325,0.2771450803264079,3
5.428,0,0,18,1242,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9833385601232562,0.9995846353649733,0.27765810780841554,3
0.0,0,40,2,197,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9673679129851207,0.9976024132381405,0.2991967999343876,4
0.06,0,0,5,450,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.7894736842105263,"[('normal', 15), ('anomaly-spam', 4)]",0.5212047090213189,0.9957392620694944,0.3335552512624242,4
0.0,0,0,1,132,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9862637922309574,0.9946294023676376,0.2471727599166573,4
0.0,0,0,1,159,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9845635156016301,0.9977227002474379,0.24898488655425963,4
1.176,0,0,6,1004,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5191523282035865,0.999236720899446,0.35034051096951035,4
3.032,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9542949631055723,0.9982605477372568,0.2768260129102496,4
0.0,0,0,1,44,scan44,scan44,0,[0.01717898 0.98282102 0.         0.         0.         0.        ],0.9515296952184099,1.0,"[('scan44', 19)]",0.9866008044796654,0.9494508137319719,-0.18860694530620178,4
0.0,0,72,1,76,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999924731744299,0.9992371026211413,0.9737250309307893,4
7.9,0,0,13,7651,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999990276409761,0.9997405703437798,0.9105023038233472,1
0.0,0,0,1,52,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.7889662821037255,0.996731006018114,0.2322218547498065,4
25.168,0,0,5,215,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9949692715845722,0.9481997442700859,4
3.076,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9530038395253212,0.9982605477372568,0.27714228145618663,4
5.6,0,0,67,4655,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.999765252776635,0.8510567724345638,2
0.0,0,4,1,40,normal,normal,0,[0.85358219 0.09445095 0.05196686 0.         0.         0.        ],0.714425509792675,0.05263157894736842,"[('scan44', 18), ('normal', 1)]",0.9715698376106532,0.8300852384000079,0.20345916171475742,4
0.0,0,0,1,46,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.10526315789473684,"[('scan44', 17), ('normal', 2)]",0.9750698400099901,0.9974808306448733,0.1977512591794276,4
9.352,0,0,3,144,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9994005323448907,0.9990477120055444,0.27624802539900706,4
1.456,0,0,10,3344,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.7429782469909602,0.9997660485105463,0.832446749984428,2
0.0,0,0,1,126,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9864063963183091,0.9945311534362193,0.24679454555157168,4
0.0,0,0,1,40,scan44,scan44,0,[0.28630299 0.46810973 0.24558729 0.         0.         0.        ],0.40939050014830997,1.0,"[('scan44', 19)]",0.9722502957211441,0.40457205616093594,0.19827765337799583,4
3.016,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9547501837045844,0.9982605477372568,0.2767128169680103,4
10.056,0,0,2,112,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9622178397871015,0.9994236424836345,0.2829159421171851,4
0.448,0,0,6,3898,normal,normal,0,[0.8 0.  0.  0.2 0.  0. ],0.7207200898713394,1.0,"[('normal', 19)]",0.6149410931920607,0.8118588401431164,0.682708384775356,3
0.0,0,0,1,52,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.7889662821037255,0.996731006018114,0.2322218547498065,4
0.54,0,0,5,412,normal,normal,0,[0.8 0.  0.  0.2 0.  0. ],0.7207200898713394,0.8421052631578947,"[('normal', 16), ('anomaly-spam', 3)]",0.4853197245341945,0.8198679644250992,0.2985292827339607,4
0.212,0,0,5,1104,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.528527381440585,0.9986068567739275,0.346022992803825,4
0.46,0,0,9,1144,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.732555301402389,0.9950494886244161,0.3121617934826218,3
0.0,0,0,1,89,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9860845057416502,0.9858716351928837,0.24440254935840278,4
0.0,0,0,1,175,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.982707677666398,0.9980746217099107,0.2501512349033252,4
0.94,0,0,10,446,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,0.5263157894736842,"[('normal', 10), ('anomaly-spam', 9)]",0.8100711305701535,0.9939662982807886,0.29067508088763944,3
0.0,0,0,1,139,normal,normal,0,[0.5 0.  0.  0.  0.  0.5],0.6131471927654584,1.0,"[('normal', 19)]",0.9859699095313533,0.6217647428791224,0.18315288651114378,4
0.0,0,0,1,93,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9862386578898092,0.9871200766233391,0.24471063343727348,4
2.772,0,72,8,1608,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9999722325250446,0.9998012837513535,0.9761508998183022,3
2.992,0,0,2,158,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9503402645374007,0.9976989724340699,0.27809602945703027,4
0.0,0,0,1,83,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9857947175510482,0.995840365897291,0.24376188800105505,4
2.976,0,0,2,96,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9558562714683737,0.9988481551450171,0.2764337797412479,4
11.46,0,0,3,192,normal,normal,0,[0.9 0.  0.  0.  0.1 0. ],0.8185677380393563,0.8421052631578947,"[('normal', 16), ('nerisbotnet', 3)]",0.9999968685074477,0.9053060630655413,0.24724643424274764,4
0.0,0,0,1,155,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.9849182071274868,0.9975447552479275,0.24870594342939892,4
2.364,0,0,53,3362,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9996814286108853,0.8479679799844767,3
75.472,0,16,224,13506,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9998250280815255,0.9712292801812478,4
0.304,0,0,5,1009,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5382872405378404,0.9987023082743856,0.344017792694945,4
0.124,0,0,4,503,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.5259485908153227,0.9938205393196367,0.33667607219935336,4
8.552,0,40,33,9113,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",1.0,0.9998215338936308,0.9605394668739544,3
4.332,0,0,2,378,normal,normal,0,[1. 0. 0. 0. 0. 0.],1.0,1.0,"[('normal', 19)]",0.4188971170618574,0.9993670375607173,0.37017386042115574,3
